EventID,Timestamp,Provider,User,Message
10400,2025-04-08 11:11:52.389532,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 418
10400,2025-04-08 11:11:53.473389,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 419
10400,2025-04-08 11:12:08.109322,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 420
10400,2025-04-08 11:12:08.986486,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 421
10400,2025-04-08 11:12:09.987240,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 422
10400,2025-04-08 11:12:10.849741,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 423
10400,2025-04-08 11:12:21.772591,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 424
10400,2025-04-08 11:12:32.960938,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 425
10400,2025-04-08 11:12:33.901907,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 426
10400,2025-04-08 11:12:35.067303,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 427
10400,2025-04-08 11:12:36.246910,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 428
10400,2025-04-08 11:12:37.317722,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 429
10400,2025-04-08 11:12:38.028687,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 430
10400,2025-04-08 11:12:49.493481,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 431
10400,2025-04-08 11:12:50.509268,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 432
10400,2025-04-08 11:12:51.586740,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 433
10400,2025-04-08 11:12:52.475739,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 434
10400,2025-04-08 11:12:53.472675,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 435
10400,2025-04-08 11:12:54.474899,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 436
10400,2025-04-08 11:12:55.537533,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 437
10400,2025-04-08 11:12:56.454632,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 438
10400,2025-04-08 11:12:57.732191,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 439
10400,2025-04-08 11:12:58.959351,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 440
10400,2025-04-08 11:13:00.215340,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 441
10400,2025-04-08 11:13:01.238016,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 442
10400,2025-04-08 11:13:02.249315,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 443
10400,2025-04-08 11:13:03.333265,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 444
10400,2025-04-08 11:13:04.252613,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 445
10400,2025-04-08 11:13:05.128357,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 446
10400,2025-04-08 11:13:06.078533,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 447
10400,2025-04-08 11:13:06.872118,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 448
10400,2025-04-08 11:13:07.776484,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 449
10400,2025-04-08 11:13:08.641964,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 450
10400,2025-04-08 11:13:09.452375,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 451
10400,2025-04-08 11:13:12.538752,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 452
10400,2025-04-08 11:13:16.397511,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 453
10400,2025-04-08 11:13:17.621798,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 454
10400,2025-04-08 11:13:18.591005,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 455
10400,2025-04-08 11:13:19.748034,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 456
10400,2025-04-08 11:13:20.840483,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 457
10400,2025-04-08 11:13:21.859407,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 458
10400,2025-04-08 11:13:39.569878,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 459
10400,2025-04-08 11:13:40.638346,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 460
10400,2025-04-08 11:13:41.697815,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 461
10400,2025-04-08 11:13:42.916206,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 462
10400,2025-04-08 11:13:59.974421,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 463
10400,2025-04-08 11:14:01.096148,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 464
10400,2025-04-08 11:14:02.002226,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 465
10400,2025-04-08 11:14:02.958715,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 466
10400,2025-04-08 11:14:03.994526,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 467
10400,2025-04-08 11:14:05.050184,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 468
10400,2025-04-08 11:14:05.927086,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 469
10400,2025-04-08 11:14:06.934465,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 470
10400,2025-04-08 11:14:07.924477,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 471
10400,2025-04-08 11:14:08.745464,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 472
10400,2025-04-08 11:14:09.875736,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 473
10400,2025-04-08 11:14:10.744560,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 474
10400,2025-04-08 11:14:11.959127,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 475
10400,2025-04-08 11:14:13.227062,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 476
10400,2025-04-08 11:14:14.487366,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 477
10400,2025-04-08 11:14:15.651323,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 478
10400,2025-04-08 11:14:16.747181,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 479
10400,2025-04-08 11:14:17.788136,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 480
10400,2025-04-08 11:14:18.845234,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 481
10400,2025-04-08 11:14:19.898994,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 482
10400,2025-04-08 11:14:20.837833,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 483
10400,2025-04-08 11:14:27.469208,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 484
10400,2025-04-08 11:14:28.501043,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 485
10400,2025-04-08 11:14:29.578993,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 486
10400,2025-04-08 11:14:30.622261,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 487
10400,2025-04-08 11:14:31.560591,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 488
10400,2025-04-08 11:14:32.941759,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 489
10400,2025-04-08 11:14:34.059511,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 490
10400,2025-04-08 11:14:35.091673,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 491
10400,2025-04-08 11:14:36.157022,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 492
10400,2025-04-08 11:14:37.192516,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 493
10400,2025-04-08 11:14:38.120811,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 494
10400,2025-04-08 11:14:39.184952,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 495
10400,2025-04-08 11:14:40.208166,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 496
10400,2025-04-08 11:14:41.535467,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 497
10400,2025-04-08 11:14:42.896448,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 498
10400,2025-04-08 11:14:44.179960,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 499
10400,2025-04-08 11:14:45.146849,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 500
10400,2025-04-08 11:14:50.296844,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 501
10400,2025-04-08 11:14:51.286186,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 502
10400,2025-04-08 11:14:52.274761,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 503
10400,2025-04-08 11:14:53.424866,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 504
10400,2025-04-08 11:14:54.406685,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 505
10400,2025-04-08 11:14:55.391617,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 506
10400,2025-04-08 11:14:56.320564,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 507
10400,2025-04-08 11:14:57.212269,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 508
10400,2025-04-08 11:14:58.133535,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 509
10400,2025-04-08 11:14:59.061731,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 510
10400,2025-04-08 11:15:00.092228,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 511
10400,2025-04-08 11:15:01.048212,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 512
10400,2025-04-08 11:15:01.853043,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 513
10400,2025-04-08 11:15:02.780371,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 514
10400,2025-04-08 11:15:53.465992,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 515
10400,2025-04-08 11:16:05.857853,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 516
10400,2025-04-08 11:16:15.160282,Microsoft-Windows-NDIS,Unknown,{4d54cdbc-8abc-485c-9b10-7c77af28ab5b} | 7 | 19985273102270464 | Intel(R) Dual Band Wireless-AC 8260 | 3 | 517
